Время (с),A0 (В),A2 (В)
2.0091841220855713,2.373,4.294
2.013184070587158,2.314,4.294
2.017183780670166,2.235,4.294
2.021183967590332,2.196,4.294
2.021183967590332,2.098,4.294
2.0252604484558105,2.039,4.176
2.0292601585388184,2.020,3.922
2.0333409309387207,1.980,3.255
2.0333409309387207,1.941,2.824
2.0374221801757812,1.961,2.373
2.041421890258789,1.980,2.098
2.041421890258789,2.000,1.961
2.045421600341797,2.020,1.667
2.049422264099121,2.059,1.608
2.0535213947296143,2.078,1.510
2.0545217990875244,2.137,1.392
2.0586249828338623,2.176,1.333
2.0626237392425537,2.216,1.255
2.0666236877441406,2.216,1.314
2.0666236877441406,2.176,1.157
2.0706849098205566,2.118,1.275
2.0746843814849854,2.039,1.255
2.0786848068237305,1.922,1.510
2.0786848068237305,1.824,1.725
