Время (с),A0 (В),A1 (В)
2.8346314430236816,4.902,4.929751356399001
2.8426942825317383,4.706,4.839141895718629
2.85524845123291,4.902,4.099459342208733
2.86329984664917,4.588,4.9954346682582225
2.8752996921539307,4.902,4.9772338243014165
2.8842995166778564,4.627,3.8183126922540813
2.8963756561279297,4.902,4.105091970403188
2.904436588287353,3.922,3.5912854741859475
2.912436485290528,4.647,4.368395544097537
2.924437522888184,2.608,2.9515289570137426
2.932495594024658,3.882,3.847627460841114
2.9455456733703613,2.314,2.2307512795266766
2.952544689178467,3.314,3.3632521760650977
2.966054201126098,1.784,2.1153725668956103
2.9741272926330566,3.314,3.9020870243813564
2.986126661300659,1.902,1.6035262743783125
2.9941272735595703,3.314,2.6881666756697338
3.0021891593933105,2.255,2.0275231535681124
3.015241861343384,3.941,3.2007292765274746
3.0232417583465576,2.49,2.3339299667828235
3.0352437496185303,3.784,4.05567679201253
3.0432469844818115,2.373,2.7969361439501017
3.0557563304901123,3.961,3.2928171364936305
3.0638866424560547,1.686,1.8792521378467448
3.0758872032165527,3.725,3.037129931229693
3.0849380493164062,2.137,2.406409753353695
3.096989154815674,3.98,3.49761307394894
3.104989767074585,1.804,1.5738165092649519
3.116989850997925,3.706,4.062099462452525
3.1259894371032715,2.0,1.6881625664995337
3.134047031402588,3.784,4.1026905092469335
3.1460540294647217,2.216,2.3560071236675912
3.154557466506958,4.353,3.5333255448436787
3.166614294052124,2.882,3.4294885063579956
3.174243688583374,4.745,4.802524440712473
3.186760187149048,2.706,2.489425833140012
3.1953253746032715,4.373,3.9463431502653483
3.2033252716064453,2.51,2.1241234039162986
3.2153260707855225,3.863,3.547227202900191
3.223325490951538,2.02,2.042521524757867
3.236447811126709,4.314,3.7906265900587086
3.2444510459899902,2.333,2.540760841949681
3.2569613456726074,4.667,4.849202494207339
3.2650182247161865,2.765,2.2894058203588914
3.277072668075561,4.392,3.649994467772812
3.2850730419158936,2.216,2.4951073307901925
3.293072462081909,4.471,4.708834263513434
3.30607271194458,2.549,2.3879631906134136
3.314072132110596,4.843,4.683216841465571
3.326073169708252,2.941,3.2983257976982125
3.3341310024261475,4.902,4.592266433338344
3.3471834659576416,3.314,3.0914907951305146
3.354753017425537,4.902,4.0943809214780735
3.3667635917663574,2.843,2.6577157062384065
3.3757641315460205,4.804,3.9168483909325165
3.3878366947174072,1.902,1.8409530716766869
3.395394802093506,3.706,3.102484063873626
3.40839958190918,1.216,1.4126917565227275
3.416452646255493,3.745,3.688837628539883
3.424630641937256,1.51,1.7633580447500898
3.437140226364136,3.471,4.080710524019853
3.4448161125183105,0.706,0.5739971363271892
3.457381248474121,3.294,3.329066244469053
3.465489387512207,1.647,1.865599573116743
3.4775795936584477,3.49,3.550221918769095
3.4861347675323486,0.882,0.7987141084536998
3.49818754196167,3.294,3.92765102124425
3.506187438964844,1.686,1.6547318881261446
3.514244794845581,3.902,4.298628513182193
3.527263641357422,1.294,1.4995881970607037
3.535264015197754,3.667,3.1394180834753334
3.547327756881714,0.941,1.0477191830310155
3.5559515953063965,3.353,3.3646470921028664
3.568006753921509,0.412,0.4639619560986806
3.576108932495117,3.431,3.1615581605294993
3.588109970092773,0.294,0.2543127630177719
3.596153736114502,3.333,3.3652614527264033
3.609206914901733,0.412,0.4494636954279408
3.6172590255737305,3.216,2.8044308363521018
3.629258871078491,0.0,0.0
3.637319564819336,3.137,3.635311727963349
3.645443201065064,0.451,0.5239223528222355
3.657953977584839,3.059,3.1647155240780545
3.666014432907105,0.0,0.0
3.678014516830444,2.922,2.9106457854664276
3.68712329864502,0.0,0.0
3.69912338256836,2.941,2.857155665109018
3.707123279571533,0.431,0.3619538131767818
3.719474077224731,3.882,3.722372907591112
3.727532863616944,1.059,1.158860115729658
3.740192174911499,3.353,3.546704159434498
3.748192071914673,0.0,0.0
3.760277509689331,3.235,3.526441645912919
3.768276453018189,0.863,0.8095443322398796
3.7772738933563232,3.863,4.340190074742489
3.789275884628296,1.216,1.0945302996350017
3.797273874282837,3.902,3.4321325306809554
3.810055732727051,0.51,0.523134790330783
3.818145275115967,3.294,3.555318273474119
3.8301444053649902,1.431,1.6336069984437165
3.838210344314575,4.569,4.855545796818647
3.846259832382202,1.314,1.4691015882247864
3.858298540115357,3.471,3.1557930587414895
3.867295742034912,0.373,0.31681157074790395
3.8793578147888175,3.314,3.600115636504356
3.887426376342773,0.0,0.0
3.899426937103272,2.824,3.12881515711151
3.907426118850708,0.0,0.0
3.920499324798584,2.765,2.417523090052167
3.9284276962280273,0.0,0.0
3.940713405609131,3.078,2.654812159666882
3.948718309402466,0.0,0.0
3.960864543914795,2.431,2.3102273224993084
3.9689419269561768,0.0,0.0
3.977941036224365,2.627,2.5124401894408854
3.9901115894317623,0.0,0.0
3.998170852661133,2.706,2.3864010749654185
4.0101704597473145,0.0,0.0
4.018298149108887,2.529,2.5479308717337528
4.030350923538208,0.0,0.0
4.039351940155029,2.137,2.4921123374329732
4.051409482955933,0.0,0.0
4.058969259262085,2.294,2.6009643170401042
4.071969270706177,0.0,0.0
4.0800254344940186,2.51,2.938742995465011
